"filename","MLRA","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","B",24,16,0.0475864434991364,18,0.893822756659551,1.40427978416327,3.66126296932905,1.22004899367034,0.890608584588102,0.94117690565004,2.80145566857167,1.53338306681382,0.271298294737284,0.871644598364824,0.938370678202651,17.557687997818
"TC","B",25,16,0.0471492388828283,19,0.863553322863594,1.62730063945493,2.80172753851573,1.09685499976074,0.898098623280854,2.19158334280994,2.05845140741534,0.579817068864354,0.0370587046351076,0.762261006287718,0.821992498472294,18.8307754993439
"TC","B",26,16,0.0468505886395012,19,0.771103718195518,2.042131993883,2.15692327248478,0.724460558588537,0.935994812214739,1.68493862696534,2.88330075574616,1.09031490559911,0.150815949422683,0.878828142016185,0.921037761634131,17.1088171005249
"TC","B",27,16,0.0416530687675776,18,0.875953996213409,1.44232334469748,2.99908664886971,0.963787629598106,0.90373580991054,1.777439447354,2.81948233732447,1.13961075468163,-0.0204118126678173,0.87328066002462,0.920922972697705,16.4418771266937
"TC","B",28,16,0.0420249840085065,19,0.804947058882166,1.86753405916389,2.3324324363526,0.887212468425775,0.962475634215043,1.44886040972617,3.42607758488592,0.943668334659239,0.0703926943982973,0.914180244723893,0.945700989205292,18.6618299484253
"TC","B",29,16,0.0458048650348417,19,0.856333743448561,1.64772248987176,2.87589726423759,1.00998021677153,0.916405722158595,1.7748052755326,2.28538920785501,0.777717442599886,0.0253219313084432,0.807131494883418,0.861534448694642,17.5841381549835
"TC","B",30,16,0.0559639358676841,18,0.889812470820587,1.41959958855144,3.60049596547884,1.180951113624,0.747806112023002,1.49149868965123,1.8529026816458,0.847815977830791,0.194194221220175,0.70658896788928,0.799020962660282,18.4051117897034
"TC","B",31,16,0.0375466632358636,19,0.852074518101072,1.52864078829093,3.11360887257191,1.05903360678343,0.934797370504733,1.51360500530144,2.64100903966946,0.945778730240723,0.0584588547688921,0.855575163901021,0.901785706338945,16.6187765598297
"TC","B",32,16,0.0416009434512423,19,0.836600800037597,1.6582495433136,2.67798067475734,1.06382353434871,0.921421108606033,1.44608891697205,3.3084974463705,0.844497648565826,0.213979129394693,0.907971985713367,0.946799860150836,14.256432056427
"TC","B",33,16,0.0409667144578196,19,0.850493163390828,1.46535951887033,2.54414717381198,1.02165121645651,0.646095324078656,3.9591165957018,1.52314237839606,0.415290674132962,-0.253904370627557,0.565789165893226,0.65969689614769,18.2297792434692
"TC","B",34,16,0.0430824610805887,19,0.847717300217074,1.72136652354246,2.70157381402206,1.10738219689386,0.92107342582095,1.30609819703541,3.26926094038416,0.889531830483421,0.216659986321118,0.90574975511492,0.945208308984967,18.0811519622803
"TC","B",35,16,0.0415595771801004,19,0.857353669572539,1.19554789299293,2.82656697628717,1.19894136270162,0.675956087557635,4.43997370414973,1.45704520347197,0.459224667951151,-0.6654180216837,0.525500665487608,0.608409957251572,18.1680324077606
"TC","B",36,16,0.0459346326653391,19,0.831904665055196,1.91673422453913,2.39467957244159,0.898858935653562,0.971026207046407,1.15204923127394,3.84607455779521,1.22689756794247,0.097472407192687,0.931900133451558,0.958036525251664,17.3836941719055
"TC","B",37,16,0.0373097984732038,19,0.843636445404848,1.74697500129184,2.53699388897912,0.946123820476972,0.965387318726502,1.04957150890603,4.57511451493422,1.42861192141435,0.0389196301102274,0.951874226698939,0.97251596804301,15.4238343238831
"TC","B",38,16,0.049811506266833,18,0.858284764770386,1.51377364600587,3.50937762574136,0.976697829890921,0.854084082086604,0.66616278250111,2.47221032617561,2.6962149450266,0.223426372740521,0.835179652068221,0.913692475095221,13.9042992591858
"TC","B",39,16,0.0428982741258494,19,0.794623089964728,1.6135758479223,2.26546683592961,0.910457828426011,0.962194761099975,2.62003657395724,2.33279050201525,0.690513788235969,-0.32504213148635,0.814889871636198,0.864287993009856,16.3867418766022
"TC","B",40,16,0.0485153979497486,18,0.888716087316611,1.48893306950123,3.25836110938016,1.18325911089487,0.940835494171453,1.28698515987352,2.879699514155,1.09010972600327,0.19221954070693,0.878524886773239,0.920592773421155,16.1370830535889
