"filename","Order","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","alfisols",18,32,0.0454924447726239,19,0.954382230111229,0.937815842592653,5.29422072656286,1.31342815301002,0.976633431935318,0.658446542096865,6.48791700171659,1.73720734998062,0.0269565304335928,0.976228242680123,0.987741852529802,136.639755010605
"TC","alfisols",19,16,0.0440889184581231,19,0.956795562229584,0.953854445730635,5.19275732112723,1.28858524012908,0.981593297423608,0.585149683951597,7.35036248201522,2.02133478396929,0.031415610635018,0.981479430143872,0.990581006438054,142.55391740799
"TC","alfisols",20,16,0.0459054139915698,19,0.971002975398054,0.735783828660042,6.19998431685954,1.65044640178016,0.955889075311834,1.14092649389583,4.57248739754139,1.0390589808744,-0.0117173189240089,0.952140646855181,0.973989489913376,130.229606628418
"TC","alfisols",21,32,0.0454394766959599,19,0.96330072599075,0.868486689794392,5.47195875335063,1.3707107564099,0.97686817782887,0.732298418071972,6.56112295543528,1.6715579329296,0.0498010629311245,0.976755751710763,0.988216439933241,120.321630001068
"TC","alfisols",22,32,0.0460297803594602,19,0.964843131220024,0.82049895557009,5.63587411940515,1.43780627871771,0.964253011676205,1.00716457903252,5.05089758600445,1.24427205700959,0.0057606711129666,0.960777548605441,0.978821231369181,132.209742307663
"TC","alfisols",23,16,0.043404937444006,19,0.970300042896021,0.748769412846342,6.02979017104428,1.61341502707445,0.955641648336863,1.142100812986,4.64951473305031,1.05585744821178,-0.0182606923980899,0.953713259131264,0.975273877184747,123.987077951431
"TC","alfisols",24,16,0.046550430197187,19,0.960371238149165,0.820447956562376,5.5720276828457,1.4318533224486,0.952577023543659,1.17241437198418,4.43161249072271,1.06708236856797,-0.00683636055097506,0.94904951724711,0.97231250274068,137.800825357437
"TC","alfisols",25,16,0.0443726665700779,19,0.955832684291352,0.96286079319741,5.06392327303906,1.20631820893123,0.982087794983881,0.610261950222377,7.38412877619914,2.16463387487723,0.0514973260076651,0.981648425342762,0.990577884555114,157.170096158981
"TC","alfisols",26,32,0.0451548329525856,19,0.961809125282629,0.834240085012157,5.58060620378722,1.4197688846164,0.958687959861235,1.03284447703856,4.86067363633234,1.1865019877085,0.00757183579238032,0.957647511323008,0.977669635897871,124.804316043854
"TC","alfisols",27,16,0.0465175425641801,19,0.957617710805459,0.93903510779489,5.19697540002104,1.25648932101239,0.979782981995733,0.666912584348618,6.74098444456824,1.91400933564142,0.0918632297623817,0.977979599733715,0.989286045407609,125.750790596008
"TC","alfisols",28,128,0.0467151216302297,19,0.978107969667723,0.73552609610064,6.76113876227704,1.6559267087287,0.93394516215591,1.10319877707707,3.85060327105148,1.06692793443676,0.00683272552122578,0.93251390359443,0.963762358771737,121.809739112854
"TC","alfisols",29,16,0.0448638098125255,19,0.968891503796845,0.791058563263173,5.87523058472529,1.51863241647298,0.954947041764326,1.11582683765729,4.51479542176905,1.10364909987783,-0.0216702429068475,0.950909697657447,0.97324903592481,138.124342441559
"TC","alfisols",30,32,0.0480814555064245,19,0.969735705736747,0.79561300342713,6.000209614138,1.49476343068458,0.945234609200263,1.14940130949878,4.13658027419393,1.07727872960224,-0.0142787286389947,0.941522480077438,0.968055897140861,140.352980852127
"TC","alfisols",31,16,0.0474665012272322,19,0.960123657263278,0.888326016125729,5.39336295545377,1.37626155297355,0.975972743468727,0.73242479905962,6.4362529104818,1.61094006717809,0.0468237802350693,0.975845077056071,0.987710391407397,130.598534345627
"TC","alfisols",32,32,0.0457370969221577,19,0.952389210262689,0.932026525309667,4.95843149961232,1.26795347869242,0.978872725165999,0.748090373461262,6.80877834913583,1.68869012330021,0.0501293707798131,0.978415923787886,0.988884482188883,138.589911937714
"TC","alfisols",33,32,0.0472656232093977,19,0.972940793218663,0.804098484646138,6.42372435247063,1.45651043978202,0.929463527699043,0.976858510708205,3.76142412227924,1.33367535136228,0.0475066240330389,0.929275929555815,0.963182952851131,134.942460775375
"TC","alfisols",34,16,0.0448855406924985,19,0.95982071310133,0.878890923400041,5.40707800244882,1.34034686914591,0.972318592483533,0.805160858015887,5.96739235220785,1.56431327660882,0.0208012790745213,0.971900236021099,0.98546550083977,131.215881109238
"TC","alfisols",35,32,0.0478301156628501,19,0.973888832888298,0.75867843537974,6.50568633557196,1.53354334754177,0.947908497838192,0.993895533655258,4.37827173924461,1.32631290750647,0.0443354875493443,0.947800489146957,0.973149190469803,126.955984830856
"TC","alfisols",36,16,0.0476541732080602,19,0.960828278506921,0.898126132710612,5.35980621320637,1.29802624880935,0.956077079269964,0.979750967421505,4.75574236833519,1.28486165807318,0.0427259240648137,0.955757952313191,0.977034065752673,120.051711320877
"TC","alfisols",37,16,0.0447048182179358,19,0.964071460295987,0.820830096140504,5.77514235686943,1.51323811814447,0.958066205370411,1.00443908415481,4.81071855340731,1.12674573585746,0.0504537680768291,0.95676335773254,0.977144448288356,130.719083786011
"TC","alfisols",38,16,0.0451903803366096,19,0.949884568098309,0.893568057271164,4.83242634336284,1.32666604446477,0.967509909920663,1.07402214563176,5.2842286252378,1.15531948065197,-0.00780481292443169,0.964164896748924,0.980703829723704,137.49763584137
"TC","alfisols",39,16,0.0463189685764183,19,0.967039638048059,0.764085136819768,5.85116007104383,1.5450970685201,0.958248873653857,1.10616927176639,4.87666314432475,1.13555778899387,0.023862140586418,0.957924785044224,0.978136038241512,133.065595388412
"TC","alfisols",40,16,0.0488199685380387,19,0.968747034122125,0.797899728330501,5.98748673936543,1.55133009643949,0.959470474322455,1.00519826538461,4.72134298353812,1.13416347974276,-0.0218351188163328,0.955110914614308,0.975534549540277,122.227281570435
"TC","alfisols",41,32,0.0458322166694526,19,0.963199153844764,0.87821645925975,5.57585435645431,1.39677008961317,0.966006275751846,0.830035367235242,5.36460775228765,1.41550331332691,0.0276507887018082,0.965230702731559,0.98182870633058,124.92041516304
"TC","alfisols",42,16,0.0466998769970305,19,0.957699765964785,0.93496373167155,5.24745310155074,1.2619735183637,0.978236246497155,0.656897418125373,6.74122799629163,1.89185298299165,0.0338709389538638,0.977981190841317,0.988712728061006,123.179358243942
"TC","alfisols",43,16,0.0478489335836764,19,0.965670801528143,0.857776699511637,5.67950969904578,1.37302824636124,0.96477893093501,0.866803326984556,5.21075571170979,1.50429935419852,0.0335176673599189,0.963147204913605,0.980484749218254,131.356510877609
