"filename","Texture","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","Cl",18,30,0.934177318993848,1.01635242018633,3.86165031479559,2.56414003473541,0.920386022184768,1.20554408269234,3.54557335246883,2.18222827167356,-0.00133243176363053,0.920351456886092,0.958767331380782,23.8236601352692
"TC","Cl",19,30,0.937905539774413,1.0018176282764,3.97080713088632,2.58275518115171,0.911572909410128,1.24564026090698,3.33823912672179,2.14001728561587,-0.0575777742961107,0.910150451410158,0.951327892985324,22.5309882164001
"TC","Cl",20,30,0.935483266248741,1.02680767230403,3.98185213248379,2.47552294218479,0.907174436634078,1.18856161693421,3.28324476754168,2.30463863292636,-0.0212179716464516,0.907115282599564,0.951561741129396,20.7141122817993
"TC","Cl",21,30,0.923813780651895,1.12247812673221,3.60716251888257,2.34721557351876,0.941281574419535,0.967822913990427,4.12819533483111,2.57575133215399,0.0115901317178854,0.941246964669944,0.969889471279224,20.8177084922791
"TC","Cl",22,30,0.9348351301376,1.0585449868921,3.88704332995066,2.41585177925053,0.909461171011875,1.16921305252609,3.28251292902987,2.39589393391371,0.0767944209225631,0.907073860559475,0.953464026466749,21.6796925067902
"TC","Cl",23,30,0.930174816214555,1.0762445701216,3.71658062873945,2.40674296708168,0.924767515694039,1.12794465312617,3.64473615772866,2.37914755175476,-0.0470241075340051,0.924626515123034,0.960966476027461,21.8705794811249
"TC","Cl",24,30,0.92451070656925,1.14879558986983,3.58673105077561,2.40601505992306,0.941387902474385,0.933722594777723,4.09106616265759,2.52949494122743,-0.0224770652471128,0.940175678826035,0.970224671379616,21.6548373699188
"TC","Cl",25,30,0.930431313283473,1.06818572634376,3.79177925968103,2.4326387218207,0.922493292636523,1.11533952222437,3.58135945450341,2.36898954744335,0.0247971759283305,0.921935252264714,0.960309425852952,22.9456286430359
"TC","Cl",26,30,0.92354253342015,1.11491226866448,3.57976189924248,2.41047522350725,0.944739925610719,0.972733184246349,4.24668889449265,2.54735381719275,0.00503409083451152,0.944479944342101,0.971906422802332,22.270254611969
"TC","Cl",27,30,0.933243106942946,1.08066903296626,3.85218398469214,2.44415194608659,0.913558278903024,1.09972254674373,3.37665853276296,2.28129376580347,0.0260311930074467,0.912183424617327,0.955749546254635,23.7359833717346
"TC","Cl",28,30,0.936102508545953,0.992222305909327,3.86117146715441,2.65370194191202,0.917751046286039,1.2872944890247,3.4706766932103,2.02258105833469,-0.0557843645853008,0.916876759222557,0.955484387909467,21.7741477489471
"TC","Cl",29,30,0.937586490084501,0.986568284325025,3.93302311868063,2.5969073207668,0.915661891549601,1.275557468631,3.42345992189119,2.11097758134719,-0.0540581505116199,0.914568055820456,0.954021170701039,22.0467622280121
"TC","Cl",30,30,0.928087146815669,1.12460664818523,3.66269391722225,2.35589580078992,0.935859985016394,0.970464402257158,3.94321891220095,2.63547914179161,0.0219788480322012,0.935605465283159,0.967227751121349,21.8306601047516
"TC","Cl",31,30,0.927243393137363,1.11875402925125,3.62387142107927,2.40509853788042,0.937835240393809,1.01793351133271,3.91449113444726,2.39805940449302,-0.00201831320440945,0.934656836247695,0.968128442094247,20.3049986362457
"TC","Cl",32,30,0.938461026405781,0.983586676840361,4.01075294333859,2.65250900752435,0.913214165126541,1.25156374642977,3.38121172801477,2.12641272775102,-0.0334390853227452,0.912419775858598,0.952972138299359,21.2158439159393
"TC","Cl",33,30,0.927275443613991,1.13135996990122,3.66268565695538,2.30326842855111,0.936300716871734,0.966708079961603,3.89191623794145,2.72468812933127,0.0166365592907124,0.933896597208439,0.967488116060969,23.9059903621674
"TC","Cl",34,30,0.934334955890916,1.06924032009924,3.84826209054677,2.48729184637665,0.92205840327195,1.0952147794141,3.50245435842283,2.29110105813433,-0.00849527112477458,0.918378266047154,0.960031764009475,23.2466506958008
"TC","Cl",35,30,0.93075136649096,1.07205821398993,3.76692916529956,2.46611447540744,0.927426108213153,1.08309436346689,3.71378891734415,2.34316970487825,-0.0150340654552448,0.927403387862099,0.962223842864512,19.5833415985107
"TC","Cl",36,30,0.93726979652274,0.979918356986313,4.00896150621122,2.66411829249614,0.909943287943367,1.30663527426251,3.26734333586765,2.02301072232413,-0.086082392340794,0.906208984148527,0.947999038440711,14.8600118160248
"TC","Cl",37,30,0.924164025261585,1.16212872317829,3.63177613808417,2.25863507858356,0.943690728028033,0.868290889192741,4.0890785664108,3.00446805612044,0.0301475297972568,0.940117506554202,0.970962205958046,21.5342688560486
